emp_no,first_name,last_name,to_date
13408,Sreekrishna,Lagarias,"(13408,d004,1995-07-25,9999-01-01)"
13415,Nathalie,Speer,"(13415,d006,1991-04-25,9999-01-01)"
13422,Vishwani,Gerlach,"(13422,d006,1991-11-21,9999-01-01)"
13442,Giordano,Miake,"(13442,d003,1987-06-16,9999-01-01)"
13443,Mayuko,Puppo,"(13443,d006,1990-12-26,9999-01-01)"
13445,Renee,Dehkordi,"(13445,d004,1996-11-29,9999-01-01)"
13451,Gretta,Weiland,"(13451,d003,1986-08-23,9999-01-01)"
13457,Shooichi,Parfitt,"(13457,d006,1986-01-18,9999-01-01)"
13458,Feipei,Nivat,"(13458,d009,2002-02-02,9999-01-01)"
13463,Theron,Berstel,"(13463,d004,1988-01-26,9999-01-01)"
13465,Sasan,Rehfuss,"(13465,d004,1999-03-12,9999-01-01)"
13493,Uinam,Jullig,"(13493,d005,1987-09-07,9999-01-01)"
13504,Parto,Mandell,"(13504,d005,1986-12-21,9999-01-01)"
13524,Chaoyi,Porotnikoff,"(13524,d007,1995-10-28,9999-01-01)"
13535,Arunas,Schlenzig,"(13535,d004,1986-05-19,9999-01-01)"
13546,Aimee,Brookner,"(13546,d004,1988-10-26,9999-01-01)"
13549,Matk,Koprowski,"(13549,d005,1997-06-18,9999-01-01)"
13552,Ingmar,Capobianchi,"(13552,d008,1985-03-23,9999-01-01)"
13576,Jungsoon,Engberts,"(13576,d005,1997-02-18,9999-01-01)"
13605,Dmitry,Encarnacion,"(13605,d007,1985-09-29,9999-01-01)"
13621,Fei,Haddadi,"(13621,d005,1987-02-09,9999-01-01)"
13624,Zhigen,Yurek,"(13624,d003,1987-05-12,9999-01-01)"
13629,Dzung,Trelles,"(13629,d005,1987-01-03,9999-01-01)"
13648,Zejun,Lamba,"(13648,d004,1985-11-16,9999-01-01)"
13653,Kristen,Iivonen,"(13653,d003,1991-01-17,9999-01-01)"
13670,Moti,Takanami,"(13670,d005,1988-06-30,9999-01-01)"
13680,Denny,Speer,"(13680,d007,1996-02-05,9999-01-01)"
13685,Weicheng,Hockney,"(13685,d005,1991-11-29,9999-01-01)"
13697,Shuichi,Weedon,"(13697,d005,1985-06-20,9999-01-01)"
13704,Vishu,Kumaresan,"(13704,d004,1987-10-01,9999-01-01)"
13721,Sugwoo,Delgrossi,"(13721,d007,1995-09-21,9999-01-01)"
13727,Vitali,Merey,"(13727,d003,1999-10-07,9999-01-01)"
13738,Bangqing,Mitchem,"(13738,d005,1998-06-30,9999-01-01)"
13766,Tremaine,Heemskerk,"(13766,d009,1986-08-18,9999-01-01)"
13769,Yakichi,Trogemann,"(13769,d007,1988-10-18,9999-01-01)"
13775,Arve,Maierhofer,"(13775,d007,1987-10-21,9999-01-01)"
13786,Takushi,Berendt,"(13786,d007,1989-05-19,9999-01-01)"
13787,Xiaobin,Sinicrope,"(13787,d004,1990-10-30,9999-01-01)"
13792,Valery,Sury,"(13792,d002,1985-07-27,9999-01-01)"
13796,Paloma,Thorelli,"(13796,d005,1996-01-01,9999-01-01)"
13809,Kiyotoshi,Basagni,"(13809,d009,1986-01-12,9999-01-01)"
13815,Guadalupe,Plotkin,"(13815,d004,1985-09-09,9999-01-01)"
13825,Arlette,Pell,"(13825,d004,1986-08-02,9999-01-01)"
13841,Christophe,Spinelli,"(13841,d006,1995-10-19,9999-01-01)"
13842,Juichirou,Cichocki,"(13842,d008,1991-04-21,9999-01-01)"
13846,Guiseppe,Welham,"(13846,d008,1985-03-20,9999-01-01)"
13853,Mingsen,Roohalamini,"(13853,d008,1991-03-25,9999-01-01)"
13859,Anoosh,Fujisawa,"(13859,d005,1987-08-23,9999-01-01)"
13884,Kensei,Swift,"(13884,d004,1998-12-21,9999-01-01)"
13894,Ult,Schonegge,"(13894,d004,1987-11-28,9999-01-01)"
13904,Youngkon,Cairo,"(13904,d005,1987-09-03,9999-01-01)"
13934,Shiv,Bratsberg,"(13934,d005,1990-04-05,9999-01-01)"
13942,Elzbieta,Esteva,"(13942,d005,1997-10-13,9999-01-01)"
13951,Mooi,Genther,"(13951,d007,1985-12-28,9999-01-01)"
13960,Nechama,Hettesheimer,"(13960,d002,1996-04-06,9999-01-01)"
13962,Maris,Ghelli,"(13962,d004,1994-10-26,9999-01-01)"
13966,Boguslaw,Cooman,"(13966,d009,1990-12-26,9999-01-01)"
13969,Jianwen,Chandrasekhar,"(13969,d005,1985-05-29,9999-01-01)"
13990,Deborah,Schapiro,"(13990,d005,1988-06-10,9999-01-01)"
13992,Ulises,Kenevan,"(13992,d002,1988-07-27,9999-01-01)"
13999,Florian,Crouzet,"(13999,d003,1995-02-25,9999-01-01)"
14005,Vojin,Stellhorn,"(14005,d005,1996-10-04,9999-01-01)"
14015,Manibrata,Picaronny,"(14015,d006,1998-08-25,9999-01-01)"
14034,Aloys,Seghrouchni,"(14034,d002,1985-08-26,9999-01-01)"
14041,Shan,DeMori,"(14041,d001,1987-12-22,9999-01-01)"
14067,Godehard,Trachtenberg,"(14067,d004,1994-02-14,9999-01-01)"
14088,Mori,Leslie,"(14088,d008,1987-11-10,9999-01-01)"
14107,Xiahua,Rindone,"(14107,d001,1991-12-15,9999-01-01)"
14111,Leszek,Cummings,"(14111,d009,1992-09-25,9999-01-01)"
14118,Kasturi,Anido,"(14118,d009,1985-04-06,9999-01-01)"
14167,Adas,Hertweck,"(14167,d004,1985-12-01,9999-01-01)"
14191,Jiann,Luby,"(14191,d005,1987-01-16,9999-01-01)"
14209,Masanao,Kusakabe,"(14209,d008,1988-04-06,9999-01-01)"
14220,Tomofumi,Pargas,"(14220,d004,1987-12-02,9999-01-01)"
14232,Masali,Bojadziev,"(14232,d005,1994-09-10,9999-01-01)"
14236,Xuedong,Angiulli,"(14236,d008,1988-11-07,9999-01-01)"
14237,Abdulla,Gerlach,"(14237,d009,1998-03-22,9999-01-01)"
14242,Sudhanshu,Benaini,"(14242,d009,1985-06-27,9999-01-01)"
14257,Kwok,Massonet,"(14257,d004,2000-07-13,9999-01-01)"
14290,Miyeon,Olivero,"(14290,d004,1992-03-29,9999-01-01)"
14292,Susanna,Vigier,"(14292,d008,1988-02-19,9999-01-01)"
14298,Chriss,Granlund,"(14298,d004,1996-01-07,9999-01-01)"
14310,Marlo,Leuchs,"(14310,d007,1987-02-23,9999-01-01)"
14320,Sreenivas,Schaar,"(14320,d004,1986-06-30,9999-01-01)"
14322,Shem,Kakkad,"(14322,d005,1999-11-19,9999-01-01)"
14323,Golgen,Leslie,"(14323,d004,1997-10-22,9999-01-01)"
14340,Vitaly,Wixon,"(14340,d004,1986-12-19,9999-01-01)"
14344,Otilia,Buescher,"(14344,d004,1988-12-16,9999-01-01)"
14354,Mong,Bojadziev,"(14354,d007,1985-08-28,9999-01-01)"
14360,Janche,Erbe,"(14360,d008,1997-08-01,9999-01-01)"
14372,Saniya,Srimani,"(14372,d008,2002-06-02,9999-01-01)"
14384,Tomofumi,Holburn,"(14384,d005,1988-02-13,9999-01-01)"
14422,Toshimo,Gadepally,"(14422,d004,1985-10-20,9999-01-01)"
14434,Elvis,Maginnis,"(14434,d005,1989-09-21,9999-01-01)"
14439,Raimond,Woycyznski,"(14439,d006,1986-11-01,9999-01-01)"
14460,Yagil,Lueh,"(14460,d004,1988-01-23,9999-01-01)"
14478,Munehiro,Boissier,"(14478,d007,1992-06-28,9999-01-01)"
14481,Moti,Lammel,"(14481,d004,1987-08-25,9999-01-01)"
14483,Supot,Marrevee,"(14483,d005,1986-01-30,9999-01-01)"
14486,Indrajit,Birdsall,"(14486,d004,1994-08-12,9999-01-01)"
14498,Xiong,Selenyi,"(14498,d003,1988-10-17,9999-01-01)"
14501,Taizo,Kroft,"(14501,d004,1991-11-20,9999-01-01)"
14509,Danil,Aloia,"(14509,d002,1995-12-17,9999-01-01)"
14513,Samphel,Barreiro,"(14513,d001,1991-02-04,9999-01-01)"
14515,Kazuhisa,Versino,"(14515,d006,1991-02-19,9999-01-01)"
14516,Kristian,Underwood,"(14516,d007,1989-04-08,9999-01-01)"
14518,Patricia,Peir,"(14518,d004,1996-02-18,9999-01-01)"
14522,Chuanyi,Ranta,"(14522,d002,1990-01-14,9999-01-01)"
14537,Babette,Engelmann,"(14537,d006,1989-03-17,9999-01-01)"
14552,Ibibia,Snyers,"(14552,d005,1994-06-13,9999-01-01)"
14556,Fatemeh,Zultner,"(14556,d004,1986-12-26,9999-01-01)"
14560,Elrique,Driscoll,"(14560,d005,1985-05-21,9999-01-01)"
14581,Gao,Condotta,"(14581,d005,1988-06-28,9999-01-01)"
14582,Kiyokazu,Morrin,"(14582,d005,1999-04-08,9999-01-01)"
14600,Jayson,Cairo,"(14600,d009,1988-10-24,9999-01-01)"
14603,Lech,Marquardt,"(14603,d005,1986-01-19,9999-01-01)"
14607,Suzette,Selvestrel,"(14607,d007,1994-06-26,9999-01-01)"
14620,Jianhua,Erev,"(14620,d004,1988-08-04,9999-01-01)"
14621,Souichi,Wixon,"(14621,d007,1987-01-20,9999-01-01)"
14632,Gudjon,McClurg,"(14632,d006,1987-08-01,9999-01-01)"
14639,Arvind,Hempstead,"(14639,d007,1987-11-08,9999-01-01)"
14640,Toshimori,Kornatzky,"(14640,d005,1992-05-20,9999-01-01)"
14642,Florian,Kuhnemann,"(14642,d005,1987-06-05,9999-01-01)"
14645,Laurentiu,Glinert,"(14645,d005,1987-05-01,9999-01-01)"
14648,IEEE,Lorys,"(14648,d007,1986-11-16,9999-01-01)"
14659,Sashi,Adachi,"(14659,d006,1985-03-16,9999-01-01)"
14675,Teunis,Angel,"(14675,d003,1988-09-25,9999-01-01)"
14677,Herbert,Sifakis,"(14677,d004,1987-02-12,9999-01-01)"
14683,Alois,Basart,"(14683,d009,1999-10-11,9999-01-01)"
14690,Yechezkel,Bellone,"(14690,d005,1986-02-25,9999-01-01)"
14693,Brewster,Stranks,"(14693,d009,1986-05-05,9999-01-01)"
14710,Mahmut,Hainaut,"(14710,d001,1988-09-18,9999-01-01)"
14723,Constantino,Assaf,"(14723,d003,1993-06-01,9999-01-01)"
14724,Aron,Lemarechal,"(14724,d002,1986-09-10,9999-01-01)"
14780,Marlo,Bruckman,"(14780,d004,1986-09-19,9999-01-01)"
14785,Zhonghua,Kaiser,"(14785,d009,1998-09-24,9999-01-01)"
14793,Stein,Uchoa,"(14793,d005,1998-01-18,9999-01-01)"
14814,Odysseas,Nishimukai,"(14814,d009,1987-10-27,9999-01-01)"
14817,Gaurav,Masaki,"(14817,d008,1993-04-08,9999-01-01)"
14821,Oguz,Kilgore,"(14821,d005,1997-05-25,9999-01-01)"
14839,Changho,Cronin,"(14839,d005,1990-04-24,9999-01-01)"
14853,Taiji,Nergos,"(14853,d005,1988-03-07,9999-01-01)"
14877,Arto,Meriste,"(14877,d005,1988-06-06,9999-01-01)"
14879,Anyuan,Sigstam,"(14879,d005,1987-12-29,9999-01-01)"
14888,Temple,Barriga,"(14888,d007,1986-12-09,9999-01-01)"
14899,Alejandro,Casley,"(14899,d007,1995-11-27,9999-01-01)"
14906,Adil,Parveen,"(14906,d008,1987-12-11,9999-01-01)"
14908,Kerhong,Flanders,"(14908,d004,2001-11-12,9999-01-01)"
14909,Mohan,Kamble,"(14909,d005,1990-12-21,9999-01-01)"
14911,Xiaobin,Chelton,"(14911,d004,1987-04-06,9999-01-01)"
14914,Gretta,Benzaken,"(14914,d005,1999-09-25,9999-01-01)"
14915,Huican,Picco,"(14915,d004,1994-07-03,9999-01-01)"
14923,Shuzo,Gyorkos,"(14923,d005,1985-05-15,9999-01-01)"
14928,Satoru,Mukaidono,"(14928,d003,1985-05-17,9999-01-01)"
14941,Nathan,Lichtner,"(14941,d005,1988-12-22,9999-01-01)"
14942,Heon,Benveniste,"(14942,d006,1987-11-15,9999-01-01)"
14949,Insup,Reinhart,"(14949,d004,1987-10-08,9999-01-01)"
14954,Fox,Magliocco,"(14954,d005,1988-08-05,9999-01-01)"
14971,Fan,Simmen,"(14971,d002,1991-03-25,9999-01-01)"
14983,Hyuckchul,Pouyioutas,"(14983,d001,1988-12-26,9999-01-01)"
14993,Sanjay,Koblitz,"(14993,d005,1988-04-20,9999-01-01)"
15005,Kiam,Sadowsky,"(15005,d004,1986-05-23,9999-01-01)"
15016,Woody,Gulik,"(15016,d002,1991-10-21,9999-01-01)"
15018,Ramalingam,Prenel,"(15018,d001,1993-03-11,9999-01-01)"
15019,Qingxiang,Shokrollahi,"(15019,d006,1991-06-16,9999-01-01)"
15029,Giordano,Koshino,"(15029,d009,1991-04-27,9999-01-01)"
15030,Rasikan,Nourani,"(15030,d007,1999-04-11,9999-01-01)"
15036,Ziva,Delgrande,"(15036,d005,1994-11-04,9999-01-01)"
15049,Khun,Waymire,"(15049,d009,1991-01-17,9999-01-01)"
15052,Flemming,Kranzdorf,"(15052,d004,1993-01-27,9999-01-01)"
15055,Shrikanth,Sherertz,"(15055,d008,1991-07-16,9999-01-01)"
15066,Tomokazu,Oaver,"(15066,d005,1993-06-29,9999-01-01)"
15069,Manton,Siksek,"(15069,d004,1987-08-05,9999-01-01)"
15071,Ayonca,Couchot,"(15071,d007,1988-10-15,9999-01-01)"
15075,Radoslaw,Rijsenbrij,"(15075,d004,1986-04-24,9999-01-01)"
15077,Toshiki,Taubenfeld,"(15077,d004,1993-06-25,9999-01-01)"
15082,Guadalupe,Zirintsis,"(15082,d005,1986-04-01,9999-01-01)"
15087,Chirstian,Ushiama,"(15087,d004,1988-09-14,9999-01-01)"
15089,Giri,Coney,"(15089,d005,1987-05-14,9999-01-01)"
15092,Remmert,Bahi,"(15092,d009,1986-05-26,9999-01-01)"
15102,Luigi,Axelband,"(15102,d004,1992-11-04,9999-01-01)"
15105,Sudhanshu,Itzigehl,"(15105,d001,1991-03-31,9999-01-01)"
15114,Pantung,Honglei,"(15114,d005,1998-03-09,9999-01-01)"
15134,Arun,Luiz,"(15134,d007,1992-07-23,9999-01-01)"
15145,Haldon,Servieres,"(15145,d004,1988-04-19,9999-01-01)"
15151,Urs,Pouyioutas,"(15151,d001,2000-06-02,9999-01-01)"
15176,Charlene,Sankaranarayanan,"(15176,d007,1987-11-17,9999-01-01)"
15193,Neelam,Schach,"(15193,d005,1989-02-14,9999-01-01)"
15196,Souichi,Duclos,"(15196,d005,1992-07-09,9999-01-01)"
15202,Pranay,Irland,"(15202,d004,1990-04-28,9999-01-01)"
15208,Sudharsan,Shokrollahi,"(15208,d008,1987-04-18,9999-01-01)"
15218,Shuky,Conry,"(15218,d002,1992-08-10,9999-01-01)"
15228,Mona,Salvesen,"(15228,d003,1988-01-17,9999-01-01)"
15230,Keiichiro,Suessmith,"(15230,d005,1993-03-17,9999-01-01)"
15234,Jouko,Zhiwei,"(15234,d005,1987-09-03,9999-01-01)"
15237,Reinhard,Sadowsky,"(15237,d005,1987-08-17,9999-01-01)"
15243,Mountaz,Famili,"(15243,d002,1992-09-19,9999-01-01)"
15248,Edwin,Baar,"(15248,d001,1990-03-22,9999-01-01)"
15253,Ayonca,Pardalos,"(15253,d004,1985-06-06,9999-01-01)"
15269,Eric,Reghbati,"(15269,d004,1986-08-21,9999-01-01)"
15271,Shiv,Bernardeschi,"(15271,d007,1986-12-05,9999-01-01)"
15292,Miyeon,Lammel,"(15292,d007,1986-07-31,9999-01-01)"
15324,Ziya,Lunn,"(15324,d004,1991-03-26,9999-01-01)"
15329,Fan,Openshaw,"(15329,d005,1997-08-16,9999-01-01)"
15330,Jaroslava,Chinal,"(15330,d007,1988-05-30,9999-01-01)"
15337,Masaru,Radivojevic,"(15337,d006,1988-08-07,9999-01-01)"
15343,Chaosheng,Luce,"(15343,d006,1985-03-12,9999-01-01)"
15354,Chikara,Nyrup,"(15354,d009,1994-10-18,9999-01-01)"
15365,Mikhail,Schiettecatte,"(15365,d005,1986-08-11,9999-01-01)"
15369,Premal,Penttonen,"(15369,d007,1999-08-20,9999-01-01)"
15370,Chuanyi,Nilsson,"(15370,d008,1997-11-15,9999-01-01)"
15372,Nahum,Broder,"(15372,d007,1988-10-12,9999-01-01)"
15375,Shuho,Manders,"(15375,d002,1994-11-03,9999-01-01)"
15377,Shugo,Aumann,"(15377,d005,1986-12-19,9999-01-01)"
15382,Alassane,Siegrist,"(15382,d007,1985-12-26,9999-01-01)"
15392,Pradeep,Markovitch,"(15392,d005,1994-07-04,9999-01-01)"
15408,Maik,Penttonen,"(15408,d008,1996-11-23,9999-01-01)"
15410,Wilmer,Kushner,"(15410,d001,2002-04-15,9999-01-01)"
15412,Huai,Thiria,"(15412,d005,1985-08-23,9999-01-01)"
15438,Constantijn,Munoz,"(15438,d002,1986-12-24,9999-01-01)"
15441,Arvind,Weisert,"(15441,d008,1993-02-05,9999-01-01)"
15452,Kazuhira,Weedman,"(15452,d005,1995-05-11,9999-01-01)"
15454,Hongzue,Cesareni,"(15454,d007,1986-02-27,9999-01-01)"
15470,Weiwu,Huhdanpaa,"(15470,d004,1996-08-08,9999-01-01)"
15474,Gilbert,Plumb,"(15474,d007,1994-12-04,9999-01-01)"
15479,Zhenbing,Soicher,"(15479,d004,1987-01-25,9999-01-01)"
15480,Kwok,Trogemann,"(15480,d005,1990-04-29,9999-01-01)"
15504,Kasturi,Alpin,"(15504,d005,1997-02-06,9999-01-01)"
15505,Collette,Mikschl,"(15505,d004,1986-08-30,9999-01-01)"
15510,Inderjeet,Sethi,"(15510,d005,1987-08-29,9999-01-01)"
15511,George,Kowalchuk,"(15511,d007,1986-04-20,9999-01-01)"
15518,Uno,Valtorta,"(15518,d005,1990-10-03,9999-01-01)"
15525,Masadi,Cherinka,"(15525,d005,1993-04-27,9999-01-01)"
15534,Guozhong,Grabner,"(15534,d002,1987-05-06,9999-01-01)"
15543,Mingdong,Staelin,"(15543,d004,1988-07-30,9999-01-01)"
15548,Sanjai,Caine,"(15548,d008,1995-06-16,9999-01-01)"
15563,Constantino,Zykh,"(15563,d009,1987-04-08,9999-01-01)"
15565,True,Muchinsky,"(15565,d001,1986-12-16,9999-01-01)"
15566,Baoqiu,Azuma,"(15566,d007,1988-04-11,9999-01-01)"
15600,Mack,Perna,"(15600,d004,1985-04-26,9999-01-01)"
15601,Carrsten,Anily,"(15601,d007,1994-07-10,9999-01-01)"
15651,Huan,Iwayama,"(15651,d004,1985-11-22,9999-01-01)"
15656,Mohammad,Schaaf,"(15656,d001,1987-05-26,9999-01-01)"
15682,Hiroyasu,Przulj,"(15682,d006,1988-06-20,9999-01-01)"
15687,Dekang,Ambroszkiewicz,"(15687,d002,1990-02-13,9999-01-01)"
15703,Chenye,Hanratty,"(15703,d005,1994-12-06,9999-01-01)"
15708,Reuven,Kushnir,"(15708,d007,1990-01-22,9999-01-01)"
15714,Troy,Bala,"(15714,d004,1995-03-09,9999-01-01)"
15715,Insup,Ibel,"(15715,d001,2002-01-15,9999-01-01)"
15726,Zhilian,Parascandalo,"(15726,d001,1996-08-28,9999-01-01)"
15739,Poorav,Bahr,"(15739,d005,1999-03-02,9999-01-01)"
15740,Stepehn,Pocchiola,"(15740,d007,1995-06-04,9999-01-01)"
15750,Arumugam,Bresenham,"(15750,d004,1993-11-13,9999-01-01)"
15765,Tonny,Taubenfeld,"(15765,d005,1989-02-15,9999-01-01)"
15767,Baocai,Broomell,"(15767,d004,1985-06-08,9999-01-01)"
15769,Pranay,Oskamp,"(15769,d001,1999-06-20,9999-01-01)"
15788,Taegyun,Deyuan,"(15788,d004,1990-03-13,9999-01-01)"
15799,Manton,Gelosh,"(15799,d007,1988-05-07,9999-01-01)"
15809,Mingsen,Antonisse,"(15809,d002,1988-06-07,9999-01-01)"
15819,Magdalena,Rajcani,"(15819,d001,1999-07-14,9999-01-01)"
15821,Aleksander,Antonakopoulos,"(15821,d005,1988-06-09,9999-01-01)"
15846,Bowen,Litecky,"(15846,d004,1989-03-23,9999-01-01)"
15861,Gio,Anido,"(15861,d001,1988-12-19,9999-01-01)"
15866,Angel,Seiwald,"(15866,d004,1987-03-19,9999-01-01)"
15869,Guoxiang,Bala,"(15869,d004,1994-01-21,9999-01-01)"
15876,Munehiro,Vakili,"(15876,d005,1985-08-02,9999-01-01)"
15877,Yannik,Kroll,"(15877,d004,1999-08-10,9999-01-01)"
15880,Miquel,Dechter,"(15880,d004,1996-12-02,9999-01-01)"
15889,Sasan,Azumi,"(15889,d005,1986-02-03,9999-01-01)"
15892,Lunjin,Pettis,"(15892,d004,1986-09-20,9999-01-01)"
15901,Marsja,Fargier,"(15901,d006,1988-03-04,9999-01-01)"
15902,Kazuhide,Stille,"(15902,d008,1988-03-23,9999-01-01)"
15905,DeForest,Petersohn,"(15905,d004,1988-02-12,9999-01-01)"
15911,Shaibal,Viele,"(15911,d009,1993-12-20,9999-01-01)"
15934,Kensyu,Shinomoto,"(15934,d004,1995-08-20,9999-01-01)"
15938,Garnik,Covnot,"(15938,d007,1988-10-16,9999-01-01)"
15942,Murthy,Rosca,"(15942,d004,1986-09-09,9999-01-01)"
15943,Yakkov,Demke,"(15943,d006,2000-12-16,9999-01-01)"
15945,Hauke,Larfeldt,"(15945,d004,1993-11-16,9999-01-01)"
15948,Karoline,Versino,"(15948,d005,1986-01-14,9999-01-01)"
15955,Yuguang,Dratva,"(15955,d004,1986-03-31,9999-01-01)"
15971,Arumugam,Aloia,"(15971,d005,1988-05-03,9999-01-01)"
15977,King,Ballarin,"(15977,d008,1994-11-03,9999-01-01)"
15978,Kaijung,Wielonsky,"(15978,d004,1997-09-07,9999-01-01)"
15993,Yoshimitsu,Peir,"(15993,d005,1988-11-19,9999-01-01)"
16000,Marek,Demos,"(16000,d004,1996-05-05,9999-01-01)"
16018,Boutros,Papadias,"(16018,d004,1987-10-06,9999-01-01)"
16019,Chaoyi,Heystek,"(16019,d008,1986-10-12,9999-01-01)"
16025,Doowon,Luce,"(16025,d005,1988-03-05,9999-01-01)"
16028,JiYoung,Takkinen,"(16028,d004,1988-08-12,9999-01-01)"
16033,Wayne,Spelt,"(16033,d002,1986-09-09,9999-01-01)"
16052,Maria,Rodham,"(16052,d005,1991-01-27,9999-01-01)"
16066,Marsha,Penn,"(16066,d007,1985-09-16,9999-01-01)"
16068,Leandro,Zongker,"(16068,d002,1987-12-18,9999-01-01)"
16076,Marko,Ebeling,"(16076,d005,1997-08-06,9999-01-01)"
16077,Kannan,Heemskerk,"(16077,d005,1987-07-02,9999-01-01)"
16086,Mohammad,Denos,"(16086,d005,1987-04-27,9999-01-01)"
16094,Berto,Rosar,"(16094,d005,1993-07-18,9999-01-01)"
16099,Mohan,Ferretti,"(16099,d003,1990-10-23,9999-01-01)"
16126,Tse,Crabtree,"(16126,d009,1997-10-10,9999-01-01)"
16130,Kerryn,Belinskaya,"(16130,d005,1993-07-26,9999-01-01)"
16134,Annemarie,Chaudhuri,"(16134,d005,1990-03-12,9999-01-01)"
16138,Leucio,Krzyzanowski,"(16138,d001,1988-05-05,9999-01-01)"
16154,Monique,Docker,"(16154,d006,1994-03-12,9999-01-01)"
16185,Marin,Winter,"(16185,d005,1987-04-28,9999-01-01)"
16192,Leandro,Sigstam,"(16192,d009,1999-06-13,9999-01-01)"
16201,Krassimir,Olano,"(16201,d005,1987-08-13,9999-01-01)"
16227,Hitomi,Vural,"(16227,d004,1985-09-25,9999-01-01)"
16229,Ronnie,Lanzelotte,"(16229,d009,1996-09-17,9999-01-01)"
16230,Ung,Babu,"(16230,d004,1996-05-25,9999-01-01)"
16233,Sushant,Baba,"(16233,d007,1987-03-24,9999-01-01)"
16234,Jacopo,Basart,"(16234,d009,1986-05-14,9999-01-01)"
16246,Makato,Masaki,"(16246,d004,1996-10-10,9999-01-01)"
16252,Carrsten,Mattern,"(16252,d004,1988-07-10,9999-01-01)"
16266,Mikhail,Sethi,"(16266,d007,1985-10-25,9999-01-01)"
16272,Shuho,Zeleznik,"(16272,d008,2002-04-05,9999-01-01)"
16274,Sadun,Navazio,"(16274,d002,1986-05-19,9999-01-01)"
16324,Billie,Bazzichi,"(16324,d003,1998-05-04,9999-01-01)"
16337,Hironoby,Schaad,"(16337,d004,1986-11-07,9999-01-01)"
16341,Boutros,Fendler,"(16341,d008,1999-12-08,9999-01-01)"
16355,Nikolaos,Luca,"(16355,d007,1986-07-01,9999-01-01)"
16364,Yifei,Gini,"(16364,d007,1988-09-19,9999-01-01)"
16365,Janalee,Mellouli,"(16365,d008,1985-04-27,9999-01-01)"
16377,Duri,Stanger,"(16377,d004,1993-11-30,9999-01-01)"
16380,Zhilian,Chleq,"(16380,d009,1986-06-01,9999-01-01)"
16382,Chaoyi,Talmon,"(16382,d004,1987-05-05,9999-01-01)"
16383,Lidong,Czap,"(16383,d004,1986-09-24,9999-01-01)"
16388,Subhankar,Georgatos,"(16388,d009,1996-01-30,9999-01-01)"
16397,Shimshon,Cusworth,"(16397,d002,1985-05-24,9999-01-01)"
16398,Limsoon,Krzyzanowski,"(16398,d007,1993-07-31,9999-01-01)"
16399,Apostol,Collette,"(16399,d009,2000-08-24,9999-01-01)"
16404,Rafols,Rabehasaina,"(16404,d004,1987-07-19,9999-01-01)"
16412,Moss,Tokunaga,"(16412,d004,1989-03-10,9999-01-01)"
16425,Idoia,Beerel,"(16425,d004,1989-12-15,9999-01-01)"
16438,Abdulla,Demeyer,"(16438,d004,1991-04-09,9999-01-01)"
16446,Jouko,Chinin,"(16446,d007,1987-07-06,9999-01-01)"
16447,Zhiguo,Savasere,"(16447,d004,2000-11-06,9999-01-01)"
16448,Tsvetan,Zwicker,"(16448,d005,1992-04-25,9999-01-01)"
16453,Goncalo,Basart,"(16453,d003,1986-12-16,9999-01-01)"
16471,Bogdan,Birta,"(16471,d008,1999-08-03,9999-01-01)"
16479,Jixiang,Eiter,"(16479,d002,1986-04-14,9999-01-01)"
16486,Sanjay,Perin,"(16486,d008,1986-03-18,9999-01-01)"
16487,Arunas,Yemenis,"(16487,d007,1992-10-18,9999-01-01)"
16490,Muzhong,Thiria,"(16490,d007,1987-04-06,9999-01-01)"
16491,Emdad,Radwan,"(16491,d009,1995-10-04,9999-01-01)"
16504,Mong,Cromarty,"(16504,d005,1992-05-06,9999-01-01)"
16510,Mototsugu,Vecchio,"(16510,d009,1986-04-06,9999-01-01)"
16537,Weidon,Seiwald,"(16537,d005,1991-08-03,9999-01-01)"
16539,Gretta,Fetvedt,"(16539,d004,1987-12-07,9999-01-01)"
16546,Sangeeta,Lanphier,"(16546,d005,1986-03-16,9999-01-01)"
16549,Olivera,Thibadeau,"(16549,d002,1995-03-03,9999-01-01)"
16551,Sadegh,Ranon,"(16551,d008,2001-08-21,9999-01-01)"
16556,Mostafa,Hiltgen,"(16556,d005,1987-12-27,9999-01-01)"
16567,Hein,Senzako,"(16567,d009,1989-12-24,9999-01-01)"
16570,Uta,Matzen,"(16570,d004,1994-03-25,9999-01-01)"
16580,Masaru,Valiente,"(16580,d006,1986-06-20,9999-01-01)"
16607,Vishwani,Honglei,"(16607,d007,1987-09-18,9999-01-01)"
16619,Arvind,Boguraev,"(16619,d005,1987-09-20,9999-01-01)"
16657,Yongdong,Heyers,"(16657,d004,1986-07-12,9999-01-01)"
16658,Florian,Soicher,"(16658,d008,1986-01-18,9999-01-01)"
16672,Georgi,Peris,"(16672,d007,1986-03-13,9999-01-01)"
16674,Duke,Takanami,"(16674,d005,1988-08-30,9999-01-01)"
16679,Domenick,Cummings,"(16679,d008,2001-02-10,9999-01-01)"
16683,Hatem,Ghandeharizadeh,"(16683,d004,1986-11-19,9999-01-01)"
16716,Ramachenga,Zumaque,"(16716,d005,1991-02-02,9999-01-01)"
16719,Sasan,Benantar,"(16719,d003,1989-04-25,9999-01-01)"
16723,Mohd,Randt,"(16723,d009,1986-12-24,9999-01-01)"
16729,Kirk,Broomell,"(16729,d002,1992-05-07,9999-01-01)"
